Subject, sex, Block, Trial, LocationName, LocationX, LocationY, LocationZ, ResponseX, ResponseY, ResponseZ, SpatialError, GoalTime, ResponseTime, TemporalError
pilot5, Male, Temporal, 1, front_l_bottom_mid, -1.78, 1.16, -5.31, , , , ,1.73, 2.5267182, 0.7967182
pilot5, Male, Temporal, 2, mid_l_midmid_top, -27.05, 4.48, -4.11, , , , ,4.97, 5.6789189, 0.7089189
pilot5, Male, Temporal, 3, front_r_top_mid, -1.78, 3.36, 5.94, , , , ,1.73, 3.4074302, 1.6774302
pilot5, Male, Temporal, 4, mid_r_mid, -27.05, 2.69, 5.94, , , , ,4.97, 6.0634524, 1.0934524
pilot5, Male, Temporal, 5, far_l_midmid_top, -51, 4.48, -4.11, , , , ,8.25, 3.1975506, -5.0524494
pilot5, Male, Temporal, 6, far_r_bottom_mid, -51, 1.16, 5.94, , , , ,8.25, 2.7203755, -5.5296245
pilot5, Male, Spatial, 1, front_r_bottom_mid, -1.78, 1.16, 5.94, -1.780002, 1.546913, 4.235445, 1.747915, , , 
pilot5, Male, Spatial, 2, far_l_midmid_bottom, -51, 0.086, -4.11, -51, 1.978085, -2.941996, 2.22356, , , 
pilot5, Male, Spatial, 3, front_l_top_mid, -1.78, 3.36, -5.31, -1.78, 2.016114, -4.527109, 1.555297, , , 
pilot5, Male, Spatial, 4, mid_r_midmid_bottom, -27.05, 0.086, 4.55, -27.05, 1.94005, 3.220958, 2.281196, , , 
pilot5, Male, Spatial, 5, mid_l_top, -27.05, 4.48, -5.4, -27.05, 1.965411, -4.501735, 2.670213, , , 
pilot5, Male, Spatial, 6, far_r_mid_top, -51, 4.48, 3.09, -51, 2.193668, -2.59961, 6.1318, , , 
pilot5, Male, Temporal, 1, front_l_mid, -1.78, 2.48, -5.31, , , , ,1.73, 3.5347954, 1.8047954
pilot5, Male, Temporal, 2, far_r_top_mid, -51, 3.36, 5.94, , , , ,8.25, 2.3974964, -5.8525036
pilot5, Male, Temporal, 3, far_l_mid_top, -51, 4.48, -2.86, , , , ,8.25, 4.9760939, -3.2739061
pilot5, Male, Temporal, 4, front_r_bottom, -1.78, 0.086, 5.94, , , , ,1.73, 2.6241761, 0.8941761
pilot5, Male, Temporal, 5, front_l_midmid_bottom, -1.78, 0.086, -4.11, , , , ,1.73, 3.4377709, 1.7077709
pilot5, Male, Temporal, 6, front_r_mid_bottom, -1.78, 0.086, 3.09, , , , ,1.73, 2.2386903, 0.5086903
pilot5, Male, Spatial, 1, far_l_mid_bottom, -51, 0.086, -2.86, -51, 2.155622, 1.876789, 5.169188, , , 
pilot5, Male, Spatial, 2, far_r_midmid_top, -51, 4.48, 4.55, -51, 1.762512, 3.335106, 2.976694, , , 
pilot5, Male, Spatial, 3, front_l_top, -1.78, 4.48, -5.31, -1.78, 1.711774, -3.461907, 3.328441, , , 
pilot5, Male, Spatial, 4, front_r_mid_bottom, -1.78, 0.086, 3.09, -1.780002, 0.9762688, 2.87858, 0.9150283, , , 
pilot5, Male, Spatial, 5, mid_r_bottom, -27.05, 0.086, 5.94, -27.05, -0.2537537, 8.065078, 2.152066, , , 
pilot5, Male, Spatial, 6, mid_l_bottom_mid, -27.05, 1.16, -5.31, -27.05, 1.851282, -1.952866, 3.427567, , , 
pilot5, Male, Temporal, 1, front_l_bottom_mid, -1.78, 1.16, -5.31, , , , ,1.73, 4.6869758, 2.9569758
pilot5, Male, Temporal, 2, far_l_top_mid, -51, 3.36, -5.31, , , , ,8.25, 3.2463803, -5.0036197
pilot5, Male, Temporal, 3, far_r_midmid_top, -51, 4.48, 4.55, , , , ,8.25, 5.4881907, -2.7618093
pilot5, Male, Temporal, 4, far_l_top, -51, 4.48, -5.417, , , , ,8.25, 3.2804598, -4.9695402
pilot5, Male, Temporal, 5, mid_r_midmid_bottom, -27.05, 0.086, 4.55, , , , ,4.97, 3.9507023, -1.0192977
pilot5, Male, Temporal, 6, front_l_mid_bottom, -1.78, 0.086, -2.86, , , , ,1.73, 1.9186159, 0.1886159
pilot5, Male, Spatial, 1, front_l_mid_top, -1.78, 4.48, -2.86, -1.780001, 2.33314, -2.307939, 2.216705, , , 
pilot5, Male, Spatial, 2, far_r_mid_mid, -51, 3.02, 3.09, -51, 2.447288, 3.182933, 0.5802035, , , 
pilot5, Male, Spatial, 3, mid_r_bottom_mid, -27.05, 1.16, 5.94, -27.05, 2.092215, 5.681061, 0.9675092, , , 
pilot5, Male, Spatial, 4, front_l_bottom_mid, -1.78, 1.16, -5.31, -1.78, 1.775171, -3.208287, 2.189893, , , 
pilot5, Male, Spatial, 5, far_r_top_mid, -51, 3.36, 5.94, -51, 1.052376, 5.110448, 2.4522, , , 
pilot5, Male, Spatial, 6, mid_r_mid, -27.05, 2.69, 5.94, -27.05, -0.6088247, 9.345853, 4.741527, , , 
pilot5, Male, Temporal, 1, front_l_mid_bottom, -1.78, 0.086, -2.86, , , , ,1.73, 2.4307555, 0.7007555
pilot5, Male, Temporal, 2, far_r_bottom, -51, 0.086, 5.94, , , , ,8.25, 1.9215667, -6.3284333
pilot5, Male, Temporal, 3, mid_r_mid_top, -27.05, 4.48, 3.09, , , , ,4.97, 3.5203532, -1.4496468
pilot5, Male, Temporal, 4, mid_r_mid, -27.05, 2.69, 5.94, , , , ,4.97, 4.062072, -0.907928
pilot5, Male, Temporal, 5, front_l_midmid_top, -1.78, 4.48, -4.11, , , , ,1.73, 3.3906541, 1.6606541
pilot5, Male, Temporal, 6, far_l_mid_top, -51, 4.48, -2.86, , , , ,8.25, 3.2147362, -5.0352638
pilot5, Male, 
