Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
pilot6, Male, 12, TeddyBear_01, -27.05, 0.086, -4.11, -27.05, 1.91469, -4.43833, 1.857931, 4.97, 5.9187049, 0.9487049, ToyBlocks_01, -51, 3.02, 5.94, -51, 2.231704, 2.789822, 3.247312, 8.25, 8.4481786, 0.1981786, Shield_01, -1.78, 4.48, 3.09, -1.780002, 1.597645, 4.019868, 3.028634, 1.73, 3.7600999, 2.0300999
pilot6, Male, 13, ToyStacker_01, -1.78, 4.48, 5.94, -1.780002, 1.065037, 3.474587, 4.211916, 1.73, 2.098625, 0.368625, Watergun_03, -51, 4.48, 3.09, -51, 3.334961, 1.876789, 1.668231, 8.25, 6.5253269, -1.7246731, ToyTrumpet_01, -27.05, 4.48, -5.4, -27.05, 3.84219, -6.264386, 1.074228, 4.97, 3.9330847, -1.0369153
pilot6, Male, 14, CongaDrum_01, -27.05, 0.086, -5.4, -27.05, 0.5958685, -3.994498, 1.495126, 4.97, 6.0300546, 1.0600546, FrenchHorn_01, -51, 0.086, 3.09, -51, 0.5831734, 3.056123, 0.4983262, 8.25, 8.720132, 0.470132, Bell_01, -1.78, 4.48, -4.11, -1.78, -0.3045094, -3.969146, 4.786582, 1.73, 2.8320453, 1.1020453
pilot6, Male, 15, Microphone_01, -51, 4.48, 3.09, -51, 1.255273, -4.704658, 8.435375, 8.25, 7.2788058, -0.9711942, Headphones_01, -1.78, 0.086, -2.86, -1.78, 0.2534596, -4.070594, 1.222122, 1.73, 3.5512057, 1.8212057, Maraca_01, -27.05, 3.36, -5.31, -27.05, 4.019725, -3.829645, 1.620706, 4.97, 5.7117411, 0.7417411
pilot6, Male, 16, Phonograph_01, -51, 0.086, 3.09, -51, 0.2154245, 3.943794, 0.8635475, 8.25, 6.9914945, -1.2585055, PanFlute_01, -27.05, 2.69, -2.86, -27.05, 0.9889758, -2.967341, 1.704408, 4.97, 3.677906, -1.292094, Radio_01, -1.78, 1.16, -5.31, -1.78, -0.1523342, -4.79341, 1.41035, 1.73, 1.6142714, -0.1157286
pilot6, Male, 17, Tuba_01, -51, 0.086, -5.41, -51, 0.113981, -4.400313, 1.010074, 8.25, 6.8001005, -1.4498995, SingleDrum_01, -1.78, 0.086, 5.94, -1.780002, -0.4947214, 5.668396, 0.6410976, 1.73, 2.9901659, 1.2601659, Tambourine_01, -27.05, 2.69, 5.94, -27.05, 2.028818, 4.412966, 1.66403, 4.97, 3.9182297, -1.0517703
pilot6, Male, 18, Casette_01, -27.05, 1.16, -5.31, -27.05, 1.94005, -4.869482, 0.8958428, 4.97, 4.3061407, -0.6638593, CongaDrum_02, -51, 1.16, 5.94, -51, 1.952724, 4.844147, 1.352518, 8.25, 5.9344779, -2.3155221, Trumpet_01, -1.78, 2.48, -2.86, -1.78, 1.623006, -3.690165, 1.193153, 1.73, 1.886149, 0.156149
pilot6, Male, 19, Gong_01, -27.05, 1.16, -5.31, -27.05, 1.800561, -3.690155, 1.7419, 4.97, 4.975514, 0.0055139999999998, DoubleBass_01, -1.78, 2.25, 5.94, -1.780002, 1.077722, 5.237242, 1.366786, 1.73, 2.0807251, 0.3507251, Harmonica_01, -51, 3.02, 3.09, -51, 2.079539, 2.295262, 1.23129, 8.25, 7.8078028, -0.442197200000001
pilot6, Male, 20, Saxophone_01, -27.05, 0.086, -4.11, -27.05, 0.7607187, -3.702836, 0.7880533, 4.97, 5.0412925, 0.0712925000000002, CongaDrum_03, -51, 1.16, -5.31, -51, 1.17918, -1.749982, 3.56007, 8.25, 7.8548508, -0.395149200000001, Harp_01, -1.78, 4.48, 4.55, -1.780002, 3.690001, 4.095954, 0.9111841, 1.73, 2.8320669, 1.1020669
pilot6, Male, 21, IceCream02 (1), -27.05, 1.16, -5.31, -27.05, 2.028818, -2.599595, 2.846251, 4.97, 4.0294288, -0.9405712, RacoonPlush_01 (1), -1.78, 4.48, -5.31, -1.78, 2.941821, -4.717323, 1.648412, 1.73, 2.1601177, 0.4301177, Avocado_01 (1), -51, 4.48, 3.09, -51, 3.626616, 4.045243, 1.280919, 8.25, 5.4237012, -2.8262988
pilot6, Male, 22, Binocular_01 (1), -1.78, 3.36, -5.31, -1.78, 2.219011, -4.197403, 1.593652, 1.73, 2.4778375, 0.7478375, BalloonDog_01 (1), -27.05, 0.086, 4.55, -27.05, 0.938254, 4.818757, 0.8936257, 4.97, 4.1260064, -0.8439936, BalloonFlower_01 (1), -51, 1.16, 5.94, -51, 2.421926, 3.487278, 2.758315, 8.25, 7.4879008, -0.762099200000001
pilot6, Male, 23, Starfish (1), -1.78, 2.25, 3.09, -1.780001, 1.737135, 1.30614, 1.856122, 1.73, 3.4717262, 1.7417262, Panda_01 (1), -27.05, 0.086, -5.4, -27.05, 1.077744, -3.347769, 2.2793, 4.97, 4.4942089, -0.4757911, Bucket (1), -51, 4.48, 4.55, -51, 2.954526, 1.965557, 3.00107, 8.25, 6.7037229, -1.5462771
pilot6, Male, 24, IceCream_01 (1), -51, 4.48, -4.11, -51, 3.398358, -4.932916, 1.359095, 8.25, 7.3601046, -0.8898954, BadmintonBall (1), -27.05, 4.48, 5.94, -27.05, 3.930958, 4.615862, 1.433454, 4.97, 4.6702834, -0.2997166, Case01 (1), -1.78, 0.086, 5.94, -1.780002, 0.2027373, 4.476383, 1.468265, 1.73, 3.0704709, 1.3404709
pilot6, Male, 25, Book (1), -1.78, 2.25, 3.09, -1.780001, 1.369387, 1.192011, 2.092329, 1.73, 1.058686, -0.671314, Camera_01 (1), -51, 3.02, 5.94, -51, 2.24439, 1.635849, 4.373475, 8.25, 5.9834077, -2.2665923, Watermelon (1), -27.05, 0.086, -2.86, -27.05, 0.8494862, -2.865894, 0.763509, 4.97, 2.5753425, -2.3946575
pilot6, Male, 26, Alpaca_01 (2), -51, 0.086, 5.94, -51, 1.065051, 2.954675, 3.141768, 8.25, 6.2385083, -2.0114917, Football_01 (1), -27.05, 4.48, -4.11, -27.05, 0.3295649, -4.235435, 4.15233, 4.97, 3.6943244, -1.2756756, Ship (1), -1.78, 4.48, 5.94, -1.780002, 0.5197631, 2.853219, 5.021125, 1.73, 2.8483085, 1.1183085
pilot6, Male, 27, CoconutOpen (1), -1.78, 1.16, -5.31, -1.78, 2.536037, -4.476385, 1.608848, 1.73, 1.8068433, 0.0768432999999999, Sunglasses (1), -51, 0.086, 4.55, -51, 0.6339051, 3.220977, 1.437534, 8.25, 5.5361572, -2.7138428, PiggyBank_01 (1), -27.05, 3.36, -5.31, -27.05, 4.00704, -5.50353, 0.6753626, 4.97, 3.0879656, -1.8820344
pilot6, Male, 28, Controller_01 (1), -1.78, 0.086, -4.11, -1.78, 0.2788203, -3.537993, 0.6036322, 1.73, 2.7527418, 1.0227418, Ship_01 (1), -27.05, 2.69, 5.94, -27.05, 1.699108, 3.639429, 2.504894, 4.97, 4.2064344, -0.7635656, WoodenClock_01 (1), -51, 3.36, -5.31, -51, 2.612139, -1.914834, 3.476557, 8.25, 6.5597863, -1.6902137
pilot6, Male, 29, WateringCan_01 (1), -27.05, 4.48, 4.55, -27.05, 2.624822, 3.132192, 2.334923, 4.97, 5.4387062, 0.4687062, Bird_01 (1), -51, 3.36, 5.94, -51, 2.700907, 1.306144, 4.680494, 8.25, 6.9776107, -1.2723893, Camera (1), -1.78, 0.086, -2.86, -1.78, -0.4947209, -3.537993, 0.8926989, 1.73, 2.5434897, 0.8134897
pilot6, Male, 30, SeaHorse_01 (1), -27.05, 0.086, 5.94, -27.05, 0.3042041, 4.844119, 1.117394, 4.97, 4.9445995, -0.0254004999999999, Bag (1), -51, 4.48, -4.11, -51, 3.423729, -2.282584, 2.110725, 8.25, 7.5017771, -0.7482229, Pineapple (1), -1.78, 2.48, -5.31, -1.78, 1.229898, -3.512631, 2.189358, 1.73, 2.3821172, 0.6521172
pilot6, Male, 
