Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
pilot13, Male, 15, Maraca_01, -27.05, 3.36, -5.31, -27.05, 2.624822, -1.914823, 3.473861, 4.97, 3.3443131, -1.6256869, Headphones_01, -1.78, 0.086, -2.86, -1.78, 1.153805, -2.827858, 1.068289, 1.73, 2.2853603, 0.5553603, Microphone_01, -51, 4.48, 3.09, -51, 2.599453, 1.711936, 2.33142, 8.25, 2.5919488, -5.6580512
pilot13, Male, 16, Radio_01, -1.78, 1.16, -5.31, -1.780001, 1.940032, 0.6847711, 6.045306, 1.73, 5.0233733, 3.2933733, PanFlute_01, -27.05, 2.69, -2.86, -27.05, 1.838597, 0.9891116, 3.94215, 4.97, 5.3760234, 0.4060234, Phonograph_01, -51, 0.086, 3.09, -51, 1.661058, -1.394913, 4.753446, 8.25, 3.6813701, -4.5686299
pilot13, Male, 17, Tambourine_01, -27.05, 2.69, 5.94, -27.05, 2.345833, 2.764444, 3.194152, 4.97, 4.2546092, -0.7153908, Tuba_01, -51, 0.086, -5.41, -51, 1.724465, -1.23006, 4.489596, 8.25, 5.231298, -3.018702, SingleDrum_01, -1.78, 0.086, 5.94, -1.780002, 0.8621399, 4.032549, 2.059311, 1.73, 2.3518091, 0.6218091
pilot13, Male, 18, Casette_01, -27.05, 1.16, -5.31, -27.05, 2.016133, -2.054313, 3.366372, 4.97, 3.1824631, -1.7875369, CongaDrum_02, -51, 1.16, 5.94, -51, 1.686429, 1.737297, 4.235544, 8.25, 5.0873224, -3.1626776, Trumpet_01, -1.78, 2.48, -2.86, -1.78, 2.599434, -3.24633, 0.4043705, 1.73, 1.8862016, 0.1562016
pilot13, Male, 19, Gong_01, -27.05, 1.16, -5.31, -27.05, 2.016133, -2.701042, 2.745838, 4.97, 2.7197443, -2.2502557, DoubleBass_01, -1.78, 2.25, 5.94, -1.780002, 1.039676, 4.019868, 2.269756, 1.73, 2.2394857, 0.5094857, Harmonica_01, -51, 3.02, 3.09, -51, 2.231704, 1.496359, 1.777949, 8.25, 4.6235756, -3.6264244
pilot13, Male, 20, CongaDrum_03, -51, 1.16, -5.31, -51, 2.168307, -1.420275, 4.018289, 8.25, 5.6317833, -2.6182167, Harp_01, -1.78, 4.48, 4.55, -1.780002, 4.22261, 3.626758, 0.9584501, 1.73, 3.4878166, 1.7578166, Saxophone_01, -27.05, 0.086, -4.11, -27.05, 1.508897, -2.130399, 2.43792, 4.97, 3.3591284, -1.6108716
pilot13, Male, 21, RacoonPlush_01 (1), -1.78, 4.48, -5.31, -1.78, 3.892898, -4.197403, 1.257998, 1.73, 1.5685489, -0.1614511, Avocado_01 (1), -51, 4.48, 3.09, -51, 2.954526, 1.927513, 1.917928, 8.25, 3.3896939, -4.8603061, IceCream02 (1), -27.05, 1.16, -5.31, -27.05, 1.584979, -1.87678, 3.459423, 4.97, 3.0400517, -1.9299483
pilot13, Male, 22, BalloonDog_01 (1), -27.05, 0.086, 4.55, -27.05, 1.267954, 3.157553, 1.826452, 4.97, 3.6623577, -1.3076423, BalloonFlower_01 (1), -51, 1.16, 5.94, -51, 2.345834, 1.331505, 4.758616, 8.25, 5.4885334, -2.7614666, Binocular_01 (1), -1.78, 3.36, -5.31, -1.78, 2.599434, -3.75357, 1.732321, 1.73, 2.4007409, 0.6707409
pilot13, Male, 23, Starfish (1), -1.78, 2.25, 3.09, -1.780002, 2.358501, 2.650323, 0.4528666, 1.73, 2.863535, 1.133535, Bucket (1), -51, 4.48, 4.55, -51, 2.472648, 1.293463, 3.825506, 8.25, 7.7091303, -0.5408697, Panda_01 (1), -27.05, 0.086, -5.4, -27.05, 1.572304, -1.661205, 4.023393, 4.97, 4.5427842, -0.4272158
pilot13, Male, 24, BadmintonBall (1), -27.05, 4.48, 5.94, -27.05, 2.650182, 2.536188, 3.864476, 4.97, 3.7571335, -1.2128665, Case01 (1), -1.78, 0.086, 5.94, -1.780002, 1.039676, 3.449224, 2.667108, 1.73, 1.9354822, 0.2054822, IceCream_01 (1), -51, 4.48, -4.11, -51, 2.447288, -1.432956, 3.361322, 8.25, 6.1439004, -2.1060996
pilot13, Male, 25, Watermelon (1), -27.05, 0.086, -2.86, -27.05, 1.534258, -1.077881, 2.296388, 4.97, 3.3594165, -1.6105835, Book (1), -1.78, 2.25, 3.09, -1.780002, 2.599434, 3.614077, 0.6298896, 1.73, 3.1025096, 1.3725096, Camera_01 (1), -51, 3.02, 5.94, -51, 2.358519, 1.065204, 4.919471, 8.25, 5.5373754, -2.7126246
pilot13, Male, 26, Alpaca_01 (2), -51, 0.086, 5.94, -51, 1.724465, 1.534401, 4.700411, 8.25, 5.9348433, -2.3151567, Football_01 (1), -27.05, 4.48, -4.11, -27.05, 2.624822, -2.054313, 2.769031, 4.97, 4.9594883, -0.0105117000000003, Ship (1), -1.78, 4.48, 5.94, -1.780002, 3.575872, 4.108634, 2.042387, 1.73, 2.9758853, 1.2458853
pilot13, Male, 27, CoconutOpen (1), -1.78, 1.16, -5.31, -1.78, 1.572284, -2.980031, 2.366165, 1.73, 2.8157278, 1.0857278, Sunglasses (1), -51, 0.086, 4.55, -51, 1.737151, 1.445634, 3.516161, 8.25, 6.2223774, -2.0276226, PiggyBank_01 (1), -27.05, 3.36, -5.31, -27.05, 2.269751, -1.673885, 3.796047, 4.97, 4.2877856, -0.6822144
pilot13, Male, 28, WoodenClock_01 (1), -51, 3.36, -5.31, -51, 2.409241, -1.344189, 4.078186, 8.25, 7.6949323, -0.5550677, Controller_01 (1), -1.78, 0.086, -4.11, -1.78, 1.027001, -3.018073, 1.441453, 1.73, 2.9429559, 1.2129559, Ship_01 (1), -27.05, 2.69, 5.94, -27.05, 2.510693, 3.11951, 2.826184, 4.97, 5.7267995, 0.7567995
pilot13, Male, 29, Camera (1), -1.78, 0.086, -2.86, -1.780001, 0.9382327, -2.422068, 0.9581676, 1.73, 3.5343433, 1.8043433, Bird_01 (1), -51, 3.36, 5.94, -51, 1.889317, 1.027161, 5.128245, 8.25, 8.6717724, 0.4217724, WateringCan_01 (1), -27.05, 4.48, 4.55, -27.05, 2.967207, 2.460102, 2.579965, 4.97, 4.5918074, -0.3781926
pilot13, Male, 30, Pineapple (1), -1.78, 2.48, -5.31, -1.78, 2.257058, -2.827858, 2.492134, 1.73, 4.0304794, 2.3004794, SeaHorse_01 (1), -27.05, 0.086, 5.94, -27.05, 1.74983, 1.49635, 4.744929, 4.97, 6.2240472, 1.2540472, Bag (1), -51, 4.48, -4.11, -51, 2.38388, -1.141293, 3.634136, 8.25, 9.9819498, 1.7319498
pilot13, Male, 
